lnc_id,lnc_chr,lnc_start,lnc_end,lnc_strand,gene_id,gene_name,gene_chr,gene_start,gene_end,gene_strand,orientation
bowtie_circ_003440,Pf3D7_14_v3,985583,986446,-,PF3D7_1425300,NA,Pf3D7_14_v3,985365,987755,-,sense
bowtie_circ_000812,Pf3D7_14_v3,985768,986446,-,PF3D7_1425300,NA,Pf3D7_14_v3,985365,987755,-,sense
Pf3D7lncRNA_2174,Pf3D7_14_v3,1012785,1013348,+,PF3D7_1425900,NA,Pf3D7_14_v3,1012696,1014265,-,antisense
bowtie_circ_003893,Pf3D7_14_v3,1016314,1016599,-,PF3D7_1426000,NA,Pf3D7_14_v3,1016133,1016618,-,sense
bowtie_circ_005226,Pf3D7_14_v3,1016464,1016592,-,PF3D7_1426000,NA,Pf3D7_14_v3,1016133,1016618,-,sense
bowtie_circ_001005,Pf3D7_14_v3,1022302,1022410,-,PF3D7_1426200,NA,Pf3D7_14_v3,1021652,1022857,-,sense
Pf3D7lncRNA_2180,Pf3D7_14_v3,1058667,1060101,-,PF3D7_1427100,NA,Pf3D7_14_v3,1056162,1060124,+,antisense
bowtie_circ_001789,Pf3D7_14_v3,1062081,1062181,+,PF3D7_1427200,NA,Pf3D7_14_v3,1061805,1062779,+,sense
bowtie_circ_001132,Pf3D7_14_v3,1092998,1093117,+,PF3D7_1427900,NA,Pf3D7_14_v3,1092936,1093781,+,sense
bowtie_circ_000196,Pf3D7_14_v3,1093473,1093689,+,PF3D7_1427900,NA,Pf3D7_14_v3,1092936,1093781,+,sense
bowtie_circ_002573,Pf3D7_14_v3,1093536,1093689,+,PF3D7_1427900,NA,Pf3D7_14_v3,1092936,1093781,+,sense
bowtie_circ_003185,Pf3D7_14_v3,1103004,1103104,+,PF3D7_1428200,NA,Pf3D7_14_v3,1101958,1104387,+,sense
Pf3D7lncRNA_2185,Pf3D7_14_v3,1108132,1109577,+,PF3D7_1428400,NA,Pf3D7_14_v3,1108090,1115470,-,antisense
bowtie_circ_004170,Pf3D7_14_v3,1137729,1137870,-,PF3D7_1428900,NA,Pf3D7_14_v3,1134854,1139191,-,sense
Pf3D7lncRNA_2191,Pf3D7_14_v3,1188908,1189409,-,PF3D7_1430200,NA,Pf3D7_14_v3,1188349,1191466,+,antisense
Pf3D7lncRNA_2192,Pf3D7_14_v3,1190337,1190671,-,PF3D7_1430200,NA,Pf3D7_14_v3,1188349,1191466,+,antisense
Pf3D7lncRNA_2194,Pf3D7_14_v3,1211232,1211847,-,PF3D7_1430700,NA,Pf3D7_14_v3,1211012,1212776,+,antisense
bowtie_circ_001281,Pf3D7_14_v3,1247670,1247938,+,PF3D7_1431700,NA,Pf3D7_14_v3,1247030,1247950,+,sense
bowtie_circ_001151,Pf3D7_14_v3,1247677,1247778,+,PF3D7_1431700,NA,Pf3D7_14_v3,1247030,1247950,+,sense
bowtie_circ_004439,Pf3D7_14_v3,1261360,1262207,+,PF3D7_1432100,NA,Pf3D7_14_v3,1260908,1262826,+,sense
bowtie_circ_002629,Pf3D7_14_v3,1286291,1286446,-,PF3D7_1432600,NA,Pf3D7_14_v3,1285667,1289254,-,sense
bowtie_circ_003251,Pf3D7_14_v3,1311329,1311540,-,PF3D7_1433300,NA,Pf3D7_14_v3,1310041,1311834,+,antisense
bowtie_circ_004414,Pf3D7_14_v3,1320487,1320610,-,PF3D7_1433400,NA,Pf3D7_14_v3,1312304,1329577,-,sense
bowtie_circ_005603,Pf3D7_14_v3,1322623,1322815,-,PF3D7_1433400,NA,Pf3D7_14_v3,1312304,1329577,-,sense
bowtie_circ_004058,Pf3D7_14_v3,1322688,1322842,-,PF3D7_1433400,NA,Pf3D7_14_v3,1312304,1329577,-,sense
bowtie_circ_000756,Pf3D7_14_v3,1332532,1332847,-,PF3D7_1433500,NA,Pf3D7_14_v3,1332363,1337301,-,sense
bowtie_circ_003991,Pf3D7_14_v3,1397939,1398116,-,PF3D7_1434500,NA,Pf3D7_14_v3,1378348,1402665,-,sense
bowtie_circ_003634,Pf3D7_14_v3,1425244,1425346,-,PF3D7_1435300,NA,Pf3D7_14_v3,1421901,1431221,-,sense
Pf3D7lncRNA_2212,Pf3D7_14_v3,1445294,1446693,+,PF3D7_1435700,NA,Pf3D7_14_v3,1445085,1449491,-,antisense
bowtie_circ_000599,Pf3D7_14_v3,1446583,1447361,-,PF3D7_1435700,NA,Pf3D7_14_v3,1445085,1449491,-,sense
bowtie_circ_001067,Pf3D7_14_v3,1458439,1458544,+,PF3D7_1436000,NA,Pf3D7_14_v3,1458131,1459870,+,sense
bowtie_circ_002978,Pf3D7_14_v3,1458500,1458602,+,PF3D7_1436000,NA,Pf3D7_14_v3,1458131,1459870,+,sense
bowtie_circ_001549,Pf3D7_14_v3,1458861,1459007,+,PF3D7_1436000,NA,Pf3D7_14_v3,1458131,1459870,+,sense
bowtie_circ_003189,Pf3D7_14_v3,1480980,1481139,+,PF3D7_1436300,NA,Pf3D7_14_v3,1479777,1482758,+,sense
bowtie_circ_002747,Pf3D7_14_v3,1482063,1482261,+,PF3D7_1436300,NA,Pf3D7_14_v3,1479777,1482758,+,sense
bowtie_circ_002307,Pf3D7_14_v3,1533850,1534027,+,PF3D7_1437900,NA,Pf3D7_14_v3,1533329,1534947,+,sense
bowtie_circ_000516,Pf3D7_14_v3,1534012,1534264,+,PF3D7_1437900,NA,Pf3D7_14_v3,1533329,1534947,+,sense
bowtie_circ_001760,Pf3D7_14_v3,1534150,1534291,+,PF3D7_1437900,NA,Pf3D7_14_v3,1533329,1534947,+,sense
bowtie_circ_002754,Pf3D7_14_v3,1534264,1534390,+,PF3D7_1437900,NA,Pf3D7_14_v3,1533329,1534947,+,sense
bowtie_circ_002170,Pf3D7_14_v3,1565320,1565859,+,PF3D7_1438700,NA,Pf3D7_14_v3,1564575,1567839,+,sense
Pf3D7lncRNA_2232,Pf3D7_14_v3,1572114,1573111,-,PF3D7_1438800,NA,Pf3D7_14_v3,1571039,1574161,+,antisense
bowtie_circ_000247,Pf3D7_14_v3,1623445,1623601,+,PF3D7_1439900,NA,Pf3D7_14_v3,1622576,1623612,+,sense
bowtie_circ_004351,Pf3D7_14_v3,1636054,1636208,-,PF3D7_1440100,NA,Pf3D7_14_v3,1633211,1636255,-,sense
bowtie_circ_002014,Pf3D7_14_v3,1642153,1642455,+,PF3D7_1440200,NA,Pf3D7_14_v3,1639477,1647167,+,sense
bowtie_circ_001390,Pf3D7_14_v3,1673396,1673498,-,PF3D7_1441100,NA,Pf3D7_14_v3,1673386,1674069,-,sense
bowtie_circ_002409,Pf3D7_14_v3,1673396,1673510,-,PF3D7_1441100,NA,Pf3D7_14_v3,1673386,1674069,-,sense
bowtie_circ_003534,Pf3D7_14_v3,1713626,1713993,-,PF3D7_1442300,NA,Pf3D7_14_v3,1712626,1714065,-,sense
bowtie_circ_005521,Pf3D7_14_v3,1717491,1717623,+,PF3D7_1442400,NA,Pf3D7_14_v3,1717171,1723512,+,sense
bowtie_circ_000278,Pf3D7_14_v3,1798863,1798983,+,PF3D7_1443900,NA,Pf3D7_14_v3,1797288,1800071,+,sense
bowtie_circ_003754,Pf3D7_14_v3,1829379,1829619,+,PF3D7_1444300,NA,Pf3D7_14_v3,1828579,1829962,+,sense
Pf3D7lncRNA_2252,Pf3D7_14_v3,1835942,1836787,+,PF3D7_1444500,NA,Pf3D7_14_v3,1833782,1838598,-,antisense
bowtie_circ_002394,Pf3D7_14_v3,1844756,1844930,-,PF3D7_1444800,NA,Pf3D7_14_v3,1844041,1845617,-,sense
bowtie_circ_002949,Pf3D7_14_v3,1844801,1844930,-,PF3D7_1444800,NA,Pf3D7_14_v3,1844041,1845617,-,sense
bowtie_circ_004244,Pf3D7_14_v3,1875539,1875710,-,PF3D7_1445700,NA,Pf3D7_14_v3,1875421,1876874,-,sense
bowtie_circ_001052,Pf3D7_14_v3,1875605,1875747,-,PF3D7_1445700,NA,Pf3D7_14_v3,1875421,1876874,-,sense
bowtie_circ_005405,Pf3D7_14_v3,1894576,1894678,-,PF3D7_1446200,NA,Pf3D7_14_v3,1893200,1895017,-,sense
bowtie_circ_005121,Pf3D7_14_v3,1911754,1911937,+,PF3D7_1446500,NA,Pf3D7_14_v3,1907197,1916202,+,sense
bowtie_circ_004445,Pf3D7_14_v3,1911799,1911937,+,PF3D7_1446500,NA,Pf3D7_14_v3,1907197,1916202,+,sense
bowtie_circ_004038,Pf3D7_14_v3,1914116,1914253,+,PF3D7_1446500,NA,Pf3D7_14_v3,1907197,1916202,+,sense
bowtie_circ_001441,Pf3D7_14_v3,1920245,1921040,-,PF3D7_1446700,NA,Pf3D7_14_v3,1919583,1921645,-,sense
bowtie_circ_002062,Pf3D7_14_v3,1924438,1925652,-,PF3D7_1446900,NA,Pf3D7_14_v3,1924425,1926650,-,sense
bowtie_circ_003133,Pf3D7_14_v3,1925308,1925464,+,PF3D7_1446900,NA,Pf3D7_14_v3,1924425,1926650,-,antisense
bowtie_circ_000149,Pf3D7_14_v3,1930286,1931092,+,PF3D7_1447000,NA,Pf3D7_14_v3,1929931,1931379,+,sense
bowtie_circ_003331,Pf3D7_14_v3,1930506,1931092,+,PF3D7_1447000,NA,Pf3D7_14_v3,1929931,1931379,+,sense
bowtie_circ_001720,Pf3D7_14_v3,1930562,1930796,+,PF3D7_1447000,NA,Pf3D7_14_v3,1929931,1931379,+,sense
bowtie_circ_002414,Pf3D7_14_v3,1975985,1976111,-,PF3D7_1448300,NA,Pf3D7_14_v3,1972498,1977423,-,sense
bowtie_circ_004029,Pf3D7_14_v3,1995255,1995378,-,PF3D7_1448500,NA,Pf3D7_14_v3,1984189,1995574,-,sense
bowtie_circ_005700,Pf3D7_14_v3,1995270,1995378,-,PF3D7_1448500,NA,Pf3D7_14_v3,1984189,1995574,-,sense
bowtie_circ_004909,Pf3D7_14_v3,1995315,1995423,-,PF3D7_1448500,NA,Pf3D7_14_v3,1984189,1995574,-,sense
Pf3D7lncRNA_2265,Pf3D7_14_v3,1999666,2000346,-,PF3D7_1448700,NA,Pf3D7_14_v3,1999648,2000649,+,antisense
bowtie_circ_001057,Pf3D7_14_v3,2064650,2064809,-,PF3D7_1450400,NA,Pf3D7_14_v3,2059936,2065770,-,sense
Pf3D7lncRNA_2270,Pf3D7_14_v3,2067864,2068480,+,PF3D7_1450500,NA,Pf3D7_14_v3,2067739,2073656,-,antisense
bowtie_circ_001376,Pf3D7_14_v3,2091160,2091393,+,PF3D7_1451100,NA,Pf3D7_14_v3,2090902,2093400,+,sense
bowtie_circ_001035,Pf3D7_14_v3,2091862,2091985,+,PF3D7_1451100,NA,Pf3D7_14_v3,2090902,2093400,+,sense
bowtie_circ_001263,Pf3D7_14_v3,2092891,2093104,+,PF3D7_1451100,NA,Pf3D7_14_v3,2090902,2093400,+,sense
bowtie_circ_003707,Pf3D7_14_v3,2093125,2093350,+,PF3D7_1451100,NA,Pf3D7_14_v3,2090902,2093400,+,sense
Pf3D7lncRNA_2278,Pf3D7_14_v3,2115831,2116693,+,PF3D7_1451600,NA,Pf3D7_14_v3,2115436,2118190,-,antisense
bowtie_circ_003080,Pf3D7_14_v3,2134481,2134637,-,PF3D7_1452000,NA,Pf3D7_14_v3,2134298,2140867,+,antisense
bowtie_circ_000244,Pf3D7_14_v3,2179754,2181674,+,PF3D7_1453200,NA,Pf3D7_14_v3,2179519,2186631,+,sense
bowtie_circ_005108,Pf3D7_14_v3,2207871,2208033,+,PF3D7_1453700,NA,Pf3D7_14_v3,2207027,2208320,+,sense
bowtie_circ_005391,Pf3D7_14_v3,2207943,2208075,+,PF3D7_1453700,NA,Pf3D7_14_v3,2207027,2208320,+,sense
bowtie_circ_005731,Pf3D7_14_v3,2207961,2208075,+,PF3D7_1453700,NA,Pf3D7_14_v3,2207027,2208320,+,sense
bowtie_circ_002189,Pf3D7_14_v3,2207985,2208102,+,PF3D7_1453700,NA,Pf3D7_14_v3,2207027,2208320,+,sense
bowtie_circ_001504,Pf3D7_14_v3,2330222,2330416,-,PF3D7_1456800,NA,Pf3D7_14_v3,2329933,2332086,-,sense
bowtie_circ_004325,Pf3D7_14_v3,2331353,2331464,-,PF3D7_1456800,NA,Pf3D7_14_v3,2329933,2332086,-,sense
bowtie_circ_005205,Pf3D7_14_v3,2337666,2338429,-,PF3D7_1457000,NA,Pf3D7_14_v3,2336649,2339153,-,sense
bowtie_circ_003536,Pf3D7_14_v3,2367483,2367609,+,PF3D7_1457700,NA,Pf3D7_14_v3,2367287,2371723,+,sense
bowtie_circ_002523,Pf3D7_14_v3,2370980,2371235,+,PF3D7_1457700,NA,Pf3D7_14_v3,2367287,2371723,+,sense
bowtie_circ_001553,Pf3D7_14_v3,2388125,2389003,+,PF3D7_1458000,NA,Pf3D7_14_v3,2387786,2389495,+,sense
bowtie_circ_002925,Pf3D7_14_v3,2392771,2392879,+,PF3D7_1458300,NA,Pf3D7_14_v3,2391783,2396831,-,antisense
bowtie_circ_004591,Pf3D7_14_v3,2420914,2421022,-,PF3D7_1459000,NA,Pf3D7_14_v3,2420764,2422989,+,antisense
bowtie_circ_003919,Pf3D7_14_v3,2455290,2455394,+,PF3D7_1460100,NA,Pf3D7_14_v3,2454902,2455879,+,sense
bowtie_circ_005666,Pf3D7_14_v3,2475954,2476054,+,PF3D7_1460700,NA,Pf3D7_14_v3,2475501,2476473,-,antisense
bowtie_circ_005456,Pf3D7_14_v3,2480534,2481166,+,PF3D7_1460900,NA,Pf3D7_14_v3,2480440,2481916,+,sense
Pf3D7lncRNA_2310,Pf3D7_14_v3,2483479,2484993,-,PF3D7_1461000,NA,Pf3D7_14_v3,2482775,2485086,+,antisense
bowtie_circ_000974,Pf3D7_14_v3,2506785,2506917,+,PF3D7_1461800,NA,Pf3D7_14_v3,2504149,2512505,+,sense
bowtie_circ_001284,Pf3D7_14_v3,2526584,2526700,-,PF3D7_1462300,NA,Pf3D7_14_v3,2524921,2528994,-,sense
Pf3D7lncRNA_2318,Pf3D7_14_v3,2568406,2568684,+,PF3D7_1463100,NA,Pf3D7_14_v3,2568082,2569307,-,antisense
bowtie_circ_000765,Pf3D7_14_v3,2592898,2593083,-,PF3D7_1464000,NA,Pf3D7_14_v3,2592002,2594119,-,sense
bowtie_circ_002037,Pf3D7_14_v3,2604524,2605189,-,PF3D7_1464400,NA,Pf3D7_14_v3,2604381,2605411,-,sense
bowtie_circ_003898,Pf3D7_14_v3,2621928,2622129,+,PF3D7_1464600,NA,Pf3D7_14_v3,2619679,2624187,+,sense
bowtie_circ_003873,Pf3D7_14_v3,2630932,2631243,-,PF3D7_1464900,NA,Pf3D7_14_v3,2630558,2632678,-,sense
Pf3D7lncRNA_2326,Pf3D7_14_v3,2658746,2660860,+,PF3D7_1465700,NA,Pf3D7_14_v3,2658255,2660911,-,antisense
bowtie_circ_003832,Pf3D7_14_v3,2698250,2698403,-,PF3D7_1466200,NA,Pf3D7_14_v3,2694813,2704049,-,sense
bowtie_circ_000041,Pf3D7_14_v3,2711308,2711524,+,PF3D7_1466300,NA,Pf3D7_14_v3,2709418,2713192,+,sense
bowtie_circ_002725,Pf3D7_14_v3,2711314,2711422,+,PF3D7_1466300,NA,Pf3D7_14_v3,2709418,2713192,+,sense
bowtie_circ_000483,Pf3D7_14_v3,2711332,2711437,+,PF3D7_1466300,NA,Pf3D7_14_v3,2709418,2713192,+,sense
bowtie_circ_004813,Pf3D7_14_v3,2730084,2730487,+,PF3D7_1466700,NA,Pf3D7_14_v3,2729370,2730811,+,sense
bowtie_circ_005207,Pf3D7_14_v3,2739474,2739609,-,PF3D7_1466900,NA,Pf3D7_14_v3,2736908,2741325,+,antisense
bowtie_circ_001012,Pf3D7_14_v3,2751102,2751255,+,PF3D7_1467300,NA,Pf3D7_14_v3,2750958,2752424,+,sense
bowtie_circ_000805,Pf3D7_14_v3,2756385,2756579,+,PF3D7_1467500,NA,Pf3D7_14_v3,2755225,2756799,+,sense
bowtie_circ_001573,Pf3D7_14_v3,2758149,2758285,-,PF3D7_1467600,NA,Pf3D7_14_v3,2757665,2764150,-,sense
bowtie_circ_002866,Pf3D7_14_v3,2773273,2773474,+,PF3D7_1467900,NA,Pf3D7_14_v3,2771101,2776308,+,sense
bowtie_circ_001566,Pf3D7_14_v3,2774728,2774917,+,PF3D7_1467900,NA,Pf3D7_14_v3,2771101,2776308,+,sense
bowtie_circ_004388,Pf3D7_14_v3,2774803,2774917,+,PF3D7_1467900,NA,Pf3D7_14_v3,2771101,2776308,+,sense
bowtie_circ_002220,Pf3D7_14_v3,2787407,2787641,-,PF3D7_1468100,NA,Pf3D7_14_v3,2786308,2794323,-,sense
bowtie_circ_003953,Pf3D7_14_v3,2825387,2825526,+,PF3D7_1468700,NA,Pf3D7_14_v3,2825370,2826918,+,sense
bowtie_circ_000299,Pf3D7_14_v3,2825818,2825923,+,PF3D7_1468700,NA,Pf3D7_14_v3,2825370,2826918,+,sense
bowtie_circ_001639,Pf3D7_14_v3,2920226,2920352,-,PF3D7_1471400,NA,Pf3D7_14_v3,2919190,2920871,-,sense
bowtie_circ_004132,Pf3D7_14_v3,2923751,2924213,-,PF3D7_1471500,NA,Pf3D7_14_v3,2922351,2924557,-,sense
bowtie_circ_002049,Pf3D7_14_v3,2934564,2934698,-,PF3D7_1471900,NA,Pf3D7_14_v3,2933162,2939779,-,sense
bowtie_circ_003699,Pf3D7_14_v3,2941829,2942613,-,PF3D7_1472100,NA,Pf3D7_14_v3,2941600,2943259,-,sense
bowtie_circ_001745,Pf3D7_14_v3,2954513,2955808,+,PF3D7_1472300,NA,Pf3D7_14_v3,2954108,2957108,+,sense
bowtie_circ_004093,Pf3D7_14_v3,2954661,2954761,+,PF3D7_1472300,NA,Pf3D7_14_v3,2954108,2957108,+,sense
bowtie_circ_000701,Pf3D7_14_v3,2981816,2982227,+,PF3D7_1473200,NA,Pf3D7_14_v3,2981600,2982964,+,sense
bowtie_circ_004694,Pf3D7_14_v3,3036471,3037909,-,PF3D7_1474200,NA,Pf3D7_14_v3,3023852,3038832,-,sense
bowtie_circ_001450,Pf3D7_14_v3,3159647,3159778,+,PF3D7_1476800,NA,Pf3D7_14_v3,3159487,3160602,+,sense
Pf3D7lncRNA_2365,Pf3D7_14_v3,3247403,3250174,-,PF3D7_1478900,NA,Pf3D7_14_v3,3247032,3251019,+,antisense
