lnc_id,Chr,Start,End,Strand
Pf3D7lncRNA_1442,Pf3D7_11_v3,1167514,1168082,-
Pf3D7lncRNA_1443,Pf3D7_11_v3,1169450,1170882,-
Pf3D7lncRNA_1444,Pf3D7_11_v3,1174452,1175725,-
Pf3D7lncRNA_1445,Pf3D7_11_v3,1186782,1189481,-
Pf3D7lncRNA_1446,Pf3D7_11_v3,1195503,1196524,+
Pf3D7lncRNA_1447,Pf3D7_11_v3,1210455,1211546,+
Pf3D7lncRNA_1448,Pf3D7_11_v3,1225033,1225456,+
Pf3D7lncRNA_1449,Pf3D7_11_v3,1233591,1234411,+
Pf3D7lncRNA_1450,Pf3D7_11_v3,1237878,1238666,-
Pf3D7lncRNA_1451,Pf3D7_11_v3,1251094,1251670,+
Pf3D7lncRNA_1452,Pf3D7_11_v3,1251305,1252484,-
Pf3D7lncRNA_1453,Pf3D7_11_v3,1254494,1256145,+
Pf3D7lncRNA_1454,Pf3D7_11_v3,1258873,1261578,+
Pf3D7lncRNA_1455,Pf3D7_11_v3,1270725,1273162,-
Pf3D7lncRNA_1456,Pf3D7_11_v3,1274517,1276547,-
Pf3D7lncRNA_1457,Pf3D7_11_v3,1294871,1296313,-
Pf3D7lncRNA_1458,Pf3D7_11_v3,1306751,1308119,-
Pf3D7lncRNA_1459,Pf3D7_11_v3,1311863,1312267,-
Pf3D7lncRNA_1460,Pf3D7_11_v3,1317461,1318327,-
Pf3D7lncRNA_1461,Pf3D7_11_v3,1323853,1324735,+
Pf3D7lncRNA_1462,Pf3D7_11_v3,1342387,1343060,+
Pf3D7lncRNA_1463,Pf3D7_11_v3,1357644,1358414,+
Pf3D7lncRNA_1464,Pf3D7_11_v3,1359022,1359408,+
Pf3D7lncRNA_1465,Pf3D7_11_v3,1365235,1366532,-
Pf3D7lncRNA_1466,Pf3D7_11_v3,1365297,1366312,+
Pf3D7lncRNA_1468,Pf3D7_11_v3,1383082,1384390,+
Pf3D7lncRNA_1469,Pf3D7_11_v3,1386092,1386517,+
Pf3D7lncRNA_1471,Pf3D7_11_v3,1420813,1421978,+
Pf3D7lncRNA_1472,Pf3D7_11_v3,1430793,1431401,+
Pf3D7lncRNA_1473,Pf3D7_11_v3,1437971,1438275,+
Pf3D7lncRNA_1474,Pf3D7_11_v3,1439553,1440132,-
Pf3D7lncRNA_1475,Pf3D7_11_v3,1439741,1441346,+
Pf3D7lncRNA_1476,Pf3D7_11_v3,1452789,1454518,+
Pf3D7lncRNA_1477,Pf3D7_11_v3,1453971,1454267,-
Pf3D7lncRNA_1478,Pf3D7_11_v3,1455610,1455928,-
Pf3D7lncRNA_1479,Pf3D7_11_v3,1460020,1460888,-
Pf3D7lncRNA_1480,Pf3D7_11_v3,1460020,1461485,-
Pf3D7lncRNA_1481,Pf3D7_11_v3,1466088,1467262,+
Pf3D7lncRNA_1482,Pf3D7_11_v3,1469339,1470273,+
Pf3D7lncRNA_1484,Pf3D7_11_v3,1481737,1482423,+
Pf3D7lncRNA_1486,Pf3D7_11_v3,1514772,1515581,+
Pf3D7lncRNA_1487,Pf3D7_11_v3,1524806,1526272,+
Pf3D7lncRNA_1488,Pf3D7_11_v3,1540383,1544163,+
Pf3D7lncRNA_1489,Pf3D7_11_v3,1540725,1542827,-
Pf3D7lncRNA_1490,Pf3D7_11_v3,1544004,1544277,-
Pf3D7lncRNA_1491,Pf3D7_11_v3,1555806,1556373,+
Pf3D7lncRNA_1492,Pf3D7_11_v3,1565927,1566482,+
Pf3D7lncRNA_1493,Pf3D7_11_v3,1568849,1572588,+
Pf3D7lncRNA_1494,Pf3D7_11_v3,1573480,1574199,+
Pf3D7lncRNA_1495,Pf3D7_11_v3,1575047,1575365,+
Pf3D7lncRNA_1497,Pf3D7_11_v3,1585261,1585955,+
Pf3D7lncRNA_1498,Pf3D7_11_v3,1600340,1600825,+
Pf3D7lncRNA_1499,Pf3D7_11_v3,1603421,1604456,+
Pf3D7lncRNA_1500,Pf3D7_11_v3,1608476,1608763,-
Pf3D7lncRNA_1502,Pf3D7_11_v3,1705554,1706626,+
Pf3D7lncRNA_1503,Pf3D7_11_v3,1707209,1707964,+
Pf3D7lncRNA_1504,Pf3D7_11_v3,1709927,1710848,+
Pf3D7lncRNA_1505,Pf3D7_11_v3,1728609,1729014,-
Pf3D7lncRNA_1506,Pf3D7_11_v3,1744984,1746668,-
Pf3D7lncRNA_1507,Pf3D7_11_v3,1751486,1754115,+
Pf3D7lncRNA_1508,Pf3D7_11_v3,1760653,1761932,+
Pf3D7lncRNA_1509,Pf3D7_11_v3,1767718,1770214,-
Pf3D7lncRNA_1510,Pf3D7_11_v3,1779497,1780725,+
Pf3D7lncRNA_1511,Pf3D7_11_v3,1787598,1790114,+
Pf3D7lncRNA_1512,Pf3D7_11_v3,1798171,1800433,+
Pf3D7lncRNA_1513,Pf3D7_11_v3,1804584,1805437,+
Pf3D7lncRNA_1514,Pf3D7_11_v3,1805901,1806905,-
Pf3D7lncRNA_1515,Pf3D7_11_v3,1830591,1831695,-
Pf3D7lncRNA_1516,Pf3D7_11_v3,1853290,1855621,+
Pf3D7lncRNA_1517,Pf3D7_11_v3,1869745,1871076,+
Pf3D7lncRNA_1518,Pf3D7_11_v3,1880862,1883038,-
Pf3D7lncRNA_1519,Pf3D7_11_v3,1908711,1910124,+
Pf3D7lncRNA_1520,Pf3D7_11_v3,1913986,1915015,+
Pf3D7lncRNA_1521,Pf3D7_11_v3,1914942,1915709,-
Pf3D7lncRNA_1522,Pf3D7_11_v3,1916125,1918556,+
Pf3D7lncRNA_1523,Pf3D7_11_v3,1918710,1925126,+
Pf3D7lncRNA_1524,Pf3D7_11_v3,1922656,1923111,-
Pf3D7lncRNA_1525,Pf3D7_11_v3,1923091,1925126,+
Pf3D7lncRNA_1527,Pf3D7_11_v3,1937648,1940658,+
Pf3D7lncRNA_1528,Pf3D7_11_v3,1942531,1943351,-
Pf3D7lncRNA_1529,Pf3D7_11_v3,1968837,1970374,-
Pf3D7lncRNA_1530,Pf3D7_11_v3,1970845,1972018,-
Pf3D7lncRNA_1531,Pf3D7_11_v3,1974098,1974926,-
Pf3D7lncRNA_1532,Pf3D7_11_v3,1975140,1975375,-
Pf3D7lncRNA_1533,Pf3D7_11_v3,1980266,1980786,-
Pf3D7lncRNA_1534,Pf3D7_11_v3,1981546,1982307,-
Pf3D7lncRNA_1535,Pf3D7_11_v3,1983434,1984422,-
Pf3D7lncRNA_1536,Pf3D7_11_v3,1989518,1990812,-
Pf3D7lncRNA_1537,Pf3D7_11_v3,2005197,2005841,-
Pf3D7lncRNA_1539,Pf3D7_12_v3,22560,24941,+
Pf3D7lncRNA_1540,Pf3D7_12_v3,24649,25196,-
Pf3D7lncRNA_1541,Pf3D7_12_v3,25119,27957,+
Pf3D7lncRNA_1542,Pf3D7_12_v3,29227,29878,+
Pf3D7lncRNA_1544,Pf3D7_12_v3,40467,42292,+
Pf3D7lncRNA_1545,Pf3D7_12_v3,41320,42727,-
Pf3D7lncRNA_1546,Pf3D7_12_v3,43133,43365,+
Pf3D7lncRNA_1547,Pf3D7_12_v3,46343,46928,+
Pf3D7lncRNA_1549,Pf3D7_12_v3,61056,62398,+
Pf3D7lncRNA_1550,Pf3D7_12_v3,65052,65554,+
Pf3D7lncRNA_1551,Pf3D7_12_v3,72395,73870,+
Pf3D7lncRNA_1552,Pf3D7_12_v3,76001,76500,+
Pf3D7lncRNA_1553,Pf3D7_12_v3,80563,81288,+
Pf3D7lncRNA_1555,Pf3D7_12_v3,85691,86650,+
Pf3D7lncRNA_1556,Pf3D7_12_v3,87737,88346,+
Pf3D7lncRNA_1557,Pf3D7_12_v3,91140,91592,-
Pf3D7lncRNA_1558,Pf3D7_12_v3,99823,101157,-
Pf3D7lncRNA_1559,Pf3D7_12_v3,102715,103450,+
Pf3D7lncRNA_1560,Pf3D7_12_v3,108673,108977,+
Pf3D7lncRNA_1561,Pf3D7_12_v3,109069,110460,+
Pf3D7lncRNA_1562,Pf3D7_12_v3,143580,144641,+
Pf3D7lncRNA_1563,Pf3D7_12_v3,156001,156526,+
Pf3D7lncRNA_1564,Pf3D7_12_v3,157051,157959,-
Pf3D7lncRNA_1565,Pf3D7_12_v3,164813,166927,+
Pf3D7lncRNA_1566,Pf3D7_12_v3,165567,166548,-
Pf3D7lncRNA_1567,Pf3D7_12_v3,184801,185055,-
Pf3D7lncRNA_1571,Pf3D7_12_v3,206250,206523,+
Pf3D7lncRNA_1572,Pf3D7_12_v3,206820,209248,+
Pf3D7lncRNA_1573,Pf3D7_12_v3,213138,214298,-
Pf3D7lncRNA_1574,Pf3D7_12_v3,215757,216256,-
Pf3D7lncRNA_1575,Pf3D7_12_v3,216583,218858,-
Pf3D7lncRNA_1576,Pf3D7_12_v3,236913,237533,+
Pf3D7lncRNA_1577,Pf3D7_12_v3,237333,238629,-
Pf3D7lncRNA_1578,Pf3D7_12_v3,239647,240242,+
Pf3D7lncRNA_1579,Pf3D7_12_v3,240299,241444,-
Pf3D7lncRNA_1580,Pf3D7_12_v3,252545,255303,-
Pf3D7lncRNA_1581,Pf3D7_12_v3,269093,270868,+
Pf3D7lncRNA_1582,Pf3D7_12_v3,272178,273240,+
Pf3D7lncRNA_1583,Pf3D7_12_v3,289810,290017,+
Pf3D7lncRNA_1584,Pf3D7_12_v3,306808,307231,+
Pf3D7lncRNA_1585,Pf3D7_12_v3,323794,324664,+
Pf3D7lncRNA_1586,Pf3D7_12_v3,339480,340947,-
Pf3D7lncRNA_1587,Pf3D7_12_v3,387654,387872,-
Pf3D7lncRNA_1588,Pf3D7_12_v3,389289,389890,-
Pf3D7lncRNA_1589,Pf3D7_12_v3,405252,406038,+
Pf3D7lncRNA_1590,Pf3D7_12_v3,410222,412695,+
Pf3D7lncRNA_1591,Pf3D7_12_v3,422634,423402,+
Pf3D7lncRNA_1592,Pf3D7_12_v3,441738,443170,-
Pf3D7lncRNA_1593,Pf3D7_12_v3,454552,455447,+
Pf3D7lncRNA_1594,Pf3D7_12_v3,457019,458744,+
Pf3D7lncRNA_1595,Pf3D7_12_v3,463362,464481,+
Pf3D7lncRNA_1596,Pf3D7_12_v3,475829,477048,+
Pf3D7lncRNA_1597,Pf3D7_12_v3,479463,479964,-
Pf3D7lncRNA_1598,Pf3D7_12_v3,497746,499503,+
Pf3D7lncRNA_1599,Pf3D7_12_v3,502287,502806,+
Pf3D7lncRNA_1600,Pf3D7_12_v3,519436,520356,-
Pf3D7lncRNA_1601,Pf3D7_12_v3,524093,525626,-
Pf3D7lncRNA_1602,Pf3D7_12_v3,547527,548829,-
Pf3D7lncRNA_1603,Pf3D7_12_v3,563476,564344,+
Pf3D7lncRNA_1604,Pf3D7_12_v3,573783,575470,+
Pf3D7lncRNA_1605,Pf3D7_12_v3,584204,586233,-
Pf3D7lncRNA_1606,Pf3D7_12_v3,594588,596866,+
Pf3D7lncRNA_1607,Pf3D7_12_v3,600471,601855,+
Pf3D7lncRNA_1608,Pf3D7_12_v3,617876,618328,-
Pf3D7lncRNA_1609,Pf3D7_12_v3,629898,631451,+
Pf3D7lncRNA_1610,Pf3D7_12_v3,646850,647991,-
Pf3D7lncRNA_1611,Pf3D7_12_v3,658658,661260,+
Pf3D7lncRNA_1612,Pf3D7_12_v3,664828,668146,-
Pf3D7lncRNA_1613,Pf3D7_12_v3,675440,677387,+
Pf3D7lncRNA_1614,Pf3D7_12_v3,689530,690090,+
Pf3D7lncRNA_1615,Pf3D7_12_v3,690638,691531,-
Pf3D7lncRNA_1616,Pf3D7_12_v3,694079,694588,-
Pf3D7lncRNA_1617,Pf3D7_12_v3,724697,725522,+
Pf3D7lncRNA_1618,Pf3D7_12_v3,725693,726250,+
Pf3D7lncRNA_1619,Pf3D7_12_v3,731930,732706,+
Pf3D7lncRNA_1620,Pf3D7_12_v3,744725,744968,-
Pf3D7lncRNA_1621,Pf3D7_12_v3,766242,768390,-
Pf3D7lncRNA_1622,Pf3D7_12_v3,791687,793755,+
Pf3D7lncRNA_1623,Pf3D7_12_v3,795110,795791,-
Pf3D7lncRNA_1624,Pf3D7_12_v3,795898,797913,-
Pf3D7lncRNA_1625,Pf3D7_12_v3,814697,816470,-
Pf3D7lncRNA_1627,Pf3D7_12_v3,833595,835136,+
Pf3D7lncRNA_1628,Pf3D7_12_v3,835981,836404,+
Pf3D7lncRNA_1629,Pf3D7_12_v3,846370,847358,-
Pf3D7lncRNA_1630,Pf3D7_12_v3,875822,876699,+
Pf3D7lncRNA_1631,Pf3D7_12_v3,879231,881847,+
Pf3D7lncRNA_1632,Pf3D7_12_v3,881657,882561,-
Pf3D7lncRNA_1633,Pf3D7_12_v3,886930,888088,+
Pf3D7lncRNA_1635,Pf3D7_12_v3,903056,903449,+
Pf3D7lncRNA_1636,Pf3D7_12_v3,914929,917258,-
Pf3D7lncRNA_1637,Pf3D7_12_v3,916012,916839,+
Pf3D7lncRNA_1638,Pf3D7_12_v3,930154,931530,+
Pf3D7lncRNA_1639,Pf3D7_12_v3,931290,932126,-
Pf3D7lncRNA_1640,Pf3D7_12_v3,961628,963815,+
Pf3D7lncRNA_1641,Pf3D7_12_v3,968663,970745,-
Pf3D7lncRNA_1642,Pf3D7_12_v3,984114,986104,-
Pf3D7lncRNA_1643,Pf3D7_12_v3,995334,997666,-
Pf3D7lncRNA_1644,Pf3D7_12_v3,1011287,1012027,+
Pf3D7lncRNA_1645,Pf3D7_12_v3,1012276,1013322,+
Pf3D7lncRNA_1646,Pf3D7_12_v3,1039029,1039415,+
Pf3D7lncRNA_1648,Pf3D7_12_v3,1071825,1072268,+
Pf3D7lncRNA_1649,Pf3D7_12_v3,1079849,1080414,-
Pf3D7lncRNA_1650,Pf3D7_12_v3,1083403,1084829,-
Pf3D7lncRNA_1651,Pf3D7_12_v3,1084957,1087589,-
Pf3D7lncRNA_1652,Pf3D7_12_v3,1089999,1090977,+
Pf3D7lncRNA_1653,Pf3D7_12_v3,1093062,1094121,+
Pf3D7lncRNA_1655,Pf3D7_12_v3,1132695,1134477,+
Pf3D7lncRNA_1656,Pf3D7_12_v3,1144496,1147006,-
Pf3D7lncRNA_1657,Pf3D7_12_v3,1202485,1202856,+
Pf3D7lncRNA_1658,Pf3D7_12_v3,1203139,1204034,+
Pf3D7lncRNA_1659,Pf3D7_12_v3,1203555,1204393,-
Pf3D7lncRNA_1661,Pf3D7_12_v3,1244493,1245231,-
Pf3D7lncRNA_1662,Pf3D7_12_v3,1251620,1252130,+
Pf3D7lncRNA_1663,Pf3D7_12_v3,1253493,1254787,+
Pf3D7lncRNA_1664,Pf3D7_12_v3,1256762,1258730,-
Pf3D7lncRNA_1665,Pf3D7_12_v3,1260233,1262433,-
Pf3D7lncRNA_1666,Pf3D7_12_v3,1270321,1271028,-
Pf3D7lncRNA_1667,Pf3D7_12_v3,1274229,1275486,-
Pf3D7lncRNA_1669,Pf3D7_12_v3,1281114,1281509,+
Pf3D7lncRNA_1670,Pf3D7_12_v3,1290369,1291583,+
Pf3D7lncRNA_1671,Pf3D7_12_v3,1297741,1298596,-
Pf3D7lncRNA_1672,Pf3D7_12_v3,1300841,1301317,+
Pf3D7lncRNA_1673,Pf3D7_12_v3,1304990,1305567,+
Pf3D7lncRNA_1674,Pf3D7_12_v3,1307585,1309120,-
Pf3D7lncRNA_1675,Pf3D7_12_v3,1310239,1310744,-
Pf3D7lncRNA_1676,Pf3D7_12_v3,1311863,1312319,+
Pf3D7lncRNA_1677,Pf3D7_12_v3,1312188,1312873,-
Pf3D7lncRNA_1678,Pf3D7_12_v3,1320975,1321378,-
Pf3D7lncRNA_1680,Pf3D7_12_v3,1335056,1335523,-
Pf3D7lncRNA_1681,Pf3D7_12_v3,1339271,1340505,+
Pf3D7lncRNA_1683,Pf3D7_12_v3,1355005,1355458,+
Pf3D7lncRNA_1684,Pf3D7_12_v3,1401171,1402402,-
Pf3D7lncRNA_1685,Pf3D7_12_v3,1445601,1447902,+
Pf3D7lncRNA_1686,Pf3D7_12_v3,1457288,1457565,-
Pf3D7lncRNA_1687,Pf3D7_12_v3,1484925,1486428,-
Pf3D7lncRNA_1688,Pf3D7_12_v3,1509563,1510856,+
Pf3D7lncRNA_1689,Pf3D7_12_v3,1535027,1536490,+
Pf3D7lncRNA_1690,Pf3D7_12_v3,1569506,1571219,-
Pf3D7lncRNA_1691,Pf3D7_12_v3,1573895,1574428,-
Pf3D7lncRNA_1692,Pf3D7_12_v3,1576200,1576824,-
Pf3D7lncRNA_1693,Pf3D7_12_v3,1586066,1586504,+
Pf3D7lncRNA_1694,Pf3D7_12_v3,1587630,1588400,-
Pf3D7lncRNA_1695,Pf3D7_12_v3,1607339,1608419,-
Pf3D7lncRNA_1696,Pf3D7_12_v3,1618010,1618596,+
Pf3D7lncRNA_1697,Pf3D7_12_v3,1619185,1620232,+
Pf3D7lncRNA_1698,Pf3D7_12_v3,1623620,1624366,+
Pf3D7lncRNA_1699,Pf3D7_12_v3,1627287,1628730,-
Pf3D7lncRNA_1700,Pf3D7_12_v3,1629260,1629911,-
Pf3D7lncRNA_1701,Pf3D7_12_v3,1631544,1632791,+
Pf3D7lncRNA_1702,Pf3D7_12_v3,1644307,1644718,-
Pf3D7lncRNA_1703,Pf3D7_12_v3,1652534,1654497,+
Pf3D7lncRNA_1704,Pf3D7_12_v3,1658726,1659465,-
Pf3D7lncRNA_1706,Pf3D7_12_v3,1701206,1703730,+
Pf3D7lncRNA_1708,Pf3D7_12_v3,1710551,1713398,+
Pf3D7lncRNA_1711,Pf3D7_12_v3,1725915,1727715,+
Pf3D7lncRNA_1712,Pf3D7_12_v3,1728715,1731588,-
Pf3D7lncRNA_1713,Pf3D7_12_v3,1732406,1733078,+
Pf3D7lncRNA_1715,Pf3D7_12_v3,1741514,1743910,+
Pf3D7lncRNA_1716,Pf3D7_12_v3,1745726,1747423,+
Pf3D7lncRNA_1718,Pf3D7_12_v3,1769092,1771744,+
Pf3D7lncRNA_1719,Pf3D7_12_v3,1776751,1777198,-
Pf3D7lncRNA_1720,Pf3D7_12_v3,1797212,1798272,-
Pf3D7lncRNA_1721,Pf3D7_12_v3,1801798,1803059,-
Pf3D7lncRNA_1722,Pf3D7_12_v3,1808044,1809394,+
Pf3D7lncRNA_1723,Pf3D7_12_v3,1809962,1810341,+
Pf3D7lncRNA_1724,Pf3D7_12_v3,1823035,1825118,+
Pf3D7lncRNA_1725,Pf3D7_12_v3,1823109,1824931,-
Pf3D7lncRNA_1726,Pf3D7_12_v3,1827383,1828816,-
Pf3D7lncRNA_1727,Pf3D7_12_v3,1842211,1843470,+
Pf3D7lncRNA_1728,Pf3D7_12_v3,1856433,1857746,+
Pf3D7lncRNA_1730,Pf3D7_12_v3,1906341,1906916,-
Pf3D7lncRNA_1731,Pf3D7_12_v3,1909069,1910065,-
Pf3D7lncRNA_1733,Pf3D7_12_v3,1918904,1919739,-
Pf3D7lncRNA_1734,Pf3D7_12_v3,1929689,1931277,-
Pf3D7lncRNA_1735,Pf3D7_12_v3,1937856,1938472,-
Pf3D7lncRNA_1736,Pf3D7_12_v3,1939722,1940187,-
Pf3D7lncRNA_1737,Pf3D7_12_v3,1941358,1942058,-
Pf3D7lncRNA_1738,Pf3D7_12_v3,1948446,1949137,-
Pf3D7lncRNA_1739,Pf3D7_12_v3,1963686,1964714,+
Pf3D7lncRNA_1740,Pf3D7_12_v3,1986317,1986958,+
Pf3D7lncRNA_1741,Pf3D7_12_v3,1991884,1992402,+
Pf3D7lncRNA_1742,Pf3D7_12_v3,1992271,1993664,-
Pf3D7lncRNA_1743,Pf3D7_12_v3,2004575,2006682,+
Pf3D7lncRNA_1744,Pf3D7_12_v3,2022598,2023954,+
Pf3D7lncRNA_1745,Pf3D7_12_v3,2028520,2029242,+
Pf3D7lncRNA_1747,Pf3D7_12_v3,2040864,2041449,+
Pf3D7lncRNA_1748,Pf3D7_12_v3,2056483,2057417,-
Pf3D7lncRNA_1750,Pf3D7_12_v3,2075896,2077033,-
Pf3D7lncRNA_1751,Pf3D7_12_v3,2084738,2085501,+
Pf3D7lncRNA_1752,Pf3D7_12_v3,2087898,2088553,-
Pf3D7lncRNA_1753,Pf3D7_12_v3,2089816,2090784,-
Pf3D7lncRNA_1754,Pf3D7_12_v3,2096023,2096523,+
Pf3D7lncRNA_1755,Pf3D7_12_v3,2101856,2102452,-
Pf3D7lncRNA_1756,Pf3D7_12_v3,2104295,2105754,-
Pf3D7lncRNA_1757,Pf3D7_12_v3,2105898,2107427,+
Pf3D7lncRNA_1758,Pf3D7_12_v3,2111208,2112821,+
Pf3D7lncRNA_1759,Pf3D7_12_v3,2112083,2112631,-
Pf3D7lncRNA_1760,Pf3D7_12_v3,2123372,2124563,+
Pf3D7lncRNA_1761,Pf3D7_12_v3,2133087,2134525,+
Pf3D7lncRNA_1762,Pf3D7_12_v3,2134102,2134637,-
Pf3D7lncRNA_1763,Pf3D7_12_v3,2147485,2149507,+
Pf3D7lncRNA_1764,Pf3D7_12_v3,2149585,2150073,-
Pf3D7lncRNA_1765,Pf3D7_12_v3,2151346,2152349,-
Pf3D7lncRNA_1766,Pf3D7_12_v3,2156794,2158466,-
Pf3D7lncRNA_1767,Pf3D7_12_v3,2169415,2170146,-
Pf3D7lncRNA_1768,Pf3D7_12_v3,2170489,2171114,-
Pf3D7lncRNA_1769,Pf3D7_12_v3,2176059,2176727,-
Pf3D7lncRNA_1770,Pf3D7_12_v3,2178264,2178784,+
Pf3D7lncRNA_1771,Pf3D7_12_v3,2179135,2179523,-
Pf3D7lncRNA_1772,Pf3D7_12_v3,2184605,2185050,+
Pf3D7lncRNA_1773,Pf3D7_12_v3,2207713,2208065,-
Pf3D7lncRNA_1774,Pf3D7_12_v3,2229586,2229819,+
Pf3D7lncRNA_1775,Pf3D7_12_v3,2234557,2234783,-
Pf3D7lncRNA_1776,Pf3D7_12_v3,2239341,2240586,-
Pf3D7lncRNA_1777,Pf3D7_12_v3,2240496,2241618,+
Pf3D7lncRNA_1779,Pf3D7_12_v3,2249281,2250859,-
Pf3D7lncRNA_1780,Pf3D7_13_v3,8083,8711,-
Pf3D7lncRNA_1782,Pf3D7_13_v3,26975,29252,+
Pf3D7lncRNA_1783,Pf3D7_13_v3,28434,29620,-
Pf3D7lncRNA_1784,Pf3D7_13_v3,29506,30201,+
Pf3D7lncRNA_1785,Pf3D7_13_v3,52376,53063,-
Pf3D7lncRNA_1786,Pf3D7_13_v3,53214,55417,+
Pf3D7lncRNA_1787,Pf3D7_13_v3,55656,56030,+
Pf3D7lncRNA_1788,Pf3D7_13_v3,88114,88802,+
Pf3D7lncRNA_1789,Pf3D7_13_v3,95690,97305,-
Pf3D7lncRNA_1790,Pf3D7_13_v3,97138,98477,+
Pf3D7lncRNA_1791,Pf3D7_13_v3,115154,115405,+
Pf3D7lncRNA_1792,Pf3D7_13_v3,116103,116768,+
Pf3D7lncRNA_1793,Pf3D7_13_v3,120902,123296,+
Pf3D7lncRNA_1794,Pf3D7_13_v3,124828,126710,+
Pf3D7lncRNA_1795,Pf3D7_13_v3,128840,129439,+
Pf3D7lncRNA_1797,Pf3D7_13_v3,152945,154331,+
Pf3D7lncRNA_1798,Pf3D7_13_v3,168811,170342,+
Pf3D7lncRNA_1799,Pf3D7_13_v3,225345,227937,+
Pf3D7lncRNA_1800,Pf3D7_13_v3,235498,236404,+
Pf3D7lncRNA_1801,Pf3D7_13_v3,242259,244363,-
Pf3D7lncRNA_1802,Pf3D7_13_v3,245090,246500,-
Pf3D7lncRNA_1803,Pf3D7_13_v3,267984,268618,+
Pf3D7lncRNA_1804,Pf3D7_13_v3,279425,279861,+
Pf3D7lncRNA_1805,Pf3D7_13_v3,286798,287628,-
Pf3D7lncRNA_1806,Pf3D7_13_v3,317546,318763,+
Pf3D7lncRNA_1808,Pf3D7_13_v3,351119,351479,+
Pf3D7lncRNA_1809,Pf3D7_13_v3,358117,359600,-
Pf3D7lncRNA_1810,Pf3D7_13_v3,369231,369922,+
Pf3D7lncRNA_1811,Pf3D7_13_v3,396224,397082,+
Pf3D7lncRNA_1812,Pf3D7_13_v3,407506,408122,+
Pf3D7lncRNA_1813,Pf3D7_13_v3,414862,417271,+
Pf3D7lncRNA_1814,Pf3D7_13_v3,420428,421223,-
Pf3D7lncRNA_1815,Pf3D7_13_v3,462994,466834,+
Pf3D7lncRNA_1816,Pf3D7_13_v3,467056,467432,+
Pf3D7lncRNA_1817,Pf3D7_13_v3,467769,468698,+
Pf3D7lncRNA_1818,Pf3D7_13_v3,470134,471011,+
Pf3D7lncRNA_1820,Pf3D7_13_v3,485689,486011,-
Pf3D7lncRNA_1821,Pf3D7_13_v3,493009,493506,-
Pf3D7lncRNA_1822,Pf3D7_13_v3,504407,506355,-
Pf3D7lncRNA_1823,Pf3D7_13_v3,525900,526637,+
Pf3D7lncRNA_1824,Pf3D7_13_v3,535290,535908,-
Pf3D7lncRNA_1825,Pf3D7_13_v3,536341,537449,+
Pf3D7lncRNA_1826,Pf3D7_13_v3,545364,545827,+
Pf3D7lncRNA_1827,Pf3D7_13_v3,546435,547818,-
Pf3D7lncRNA_1829,Pf3D7_13_v3,588288,588541,+
Pf3D7lncRNA_1830,Pf3D7_13_v3,588759,589447,+
Pf3D7lncRNA_1831,Pf3D7_13_v3,605519,606708,-
Pf3D7lncRNA_1833,Pf3D7_13_v3,610084,610636,-
Pf3D7lncRNA_1834,Pf3D7_13_v3,630172,630622,+
Pf3D7lncRNA_1835,Pf3D7_13_v3,634989,635512,-
Pf3D7lncRNA_1836,Pf3D7_13_v3,651489,652020,+
Pf3D7lncRNA_1837,Pf3D7_13_v3,655041,655886,+
Pf3D7lncRNA_1838,Pf3D7_13_v3,656053,657400,+
Pf3D7lncRNA_1839,Pf3D7_13_v3,671708,672451,-
Pf3D7lncRNA_1840,Pf3D7_13_v3,672210,672985,+
Pf3D7lncRNA_1841,Pf3D7_13_v3,677234,679311,-
Pf3D7lncRNA_1842,Pf3D7_13_v3,682819,685483,-
Pf3D7lncRNA_1843,Pf3D7_13_v3,706051,706775,+
Pf3D7lncRNA_1844,Pf3D7_13_v3,713751,715871,-
Pf3D7lncRNA_1845,Pf3D7_13_v3,745317,747199,+
Pf3D7lncRNA_1846,Pf3D7_13_v3,747588,749351,+
Pf3D7lncRNA_1847,Pf3D7_13_v3,751670,752241,-
Pf3D7lncRNA_1848,Pf3D7_13_v3,752493,753298,-
Pf3D7lncRNA_1849,Pf3D7_13_v3,774321,774917,+
Pf3D7lncRNA_1850,Pf3D7_13_v3,782416,783619,+
Pf3D7lncRNA_1851,Pf3D7_13_v3,800278,801145,-
Pf3D7lncRNA_1852,Pf3D7_13_v3,808460,809413,-
Pf3D7lncRNA_1853,Pf3D7_13_v3,818892,820133,+
Pf3D7lncRNA_1855,Pf3D7_13_v3,826779,827225,-
Pf3D7lncRNA_1856,Pf3D7_13_v3,841642,842235,+
Pf3D7lncRNA_1857,Pf3D7_13_v3,845386,845807,-
Pf3D7lncRNA_1858,Pf3D7_13_v3,846431,848658,-
Pf3D7lncRNA_1859,Pf3D7_13_v3,858242,858901,+
Pf3D7lncRNA_1860,Pf3D7_13_v3,895919,896772,+
Pf3D7lncRNA_1861,Pf3D7_13_v3,899272,901678,-
Pf3D7lncRNA_1862,Pf3D7_13_v3,905570,906977,-
Pf3D7lncRNA_1863,Pf3D7_13_v3,913878,915686,-
Pf3D7lncRNA_1864,Pf3D7_13_v3,918867,919975,-
Pf3D7lncRNA_1865,Pf3D7_13_v3,927574,930180,-
Pf3D7lncRNA_1867,Pf3D7_13_v3,967244,968491,+
Pf3D7lncRNA_1868,Pf3D7_13_v3,976546,978364,-
Pf3D7lncRNA_1869,Pf3D7_13_v3,979436,981760,-
